,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.034847,0.053031,1e-06,0.004641,0.010281,0.042416,0.299634
dr-ibt,500.0,0.07623,0.041391,0.003611,0.046022,0.069691,0.099805,0.233266
dr-ibt (tau=0),500.0,0.167621,0.245357,3e-06,0.006525,0.012998,0.461459,0.690894
dm,500.0,0.100397,0.04487,0.018807,0.066635,0.096266,0.123782,0.285812
dr,500.0,0.074075,0.041399,0.005441,0.043821,0.065545,0.09932,0.222504
mrdr,500.0,0.074746,0.04408,0.000617,0.040509,0.06707,0.099117,0.249929
dr-os (oracle),500.0,0.077717,0.042604,0.000506,0.046655,0.069157,0.10041,0.313051
dr-os,500.0,0.078886,0.04342,0.000506,0.046708,0.069916,0.103478,0.313051
switch-dr (oracle),500.0,0.068726,0.039284,0.005042,0.040479,0.0627,0.089889,0.29718
switch-dr,500.0,0.071648,0.040963,0.005042,0.041424,0.064765,0.093861,0.29718
